,Genre,Director,imdbRating
717,Animation,Brian Ash,141.9
718,Animation,Brooke Burgess,750.2
719,Animation,Byron Howard,1789508.7
720,Animation,Cal Brunker,125784.0
721,Animation,Carlos Saldanha,383699.2
722,Animation,Chris Buck,3267908.8
723,Animation,Chris Felisgrau,57.0
724,Animation,Chris McKay,24235.2
725,Animation,Chris Miller,779638.8
726,Animation,Chris Renaud,1344788.55
727,Animation,Chris Sanders,2602217.85
728,Animation,Chris Wedge,582578.4
729,Animation,Chris Williams,2276385.0
730,Animation,Christopher Miller,1962144.6
731,Animation,Clay Kaytis,270912.6
732,Animation,Cody Cameron,427700.0
733,Animation,Conrad Vernon,418138.5
734,Animation,Cristian Mungiu,1072.6
735,Animation,Curt Geda,2465.0
736,Animation,Dan Scanlon,1754657.2
737,Animation,Daniel Sumich,66.0
738,Animation,Danny Madden,378.0
739,Animation,David Soren,413075.0
740,Animation,Dean DeBlois,2935048.55
741,Animation,Don Hall,2276385.0
742,Animation,Donovan Cook,78932.2
743,Animation,Dorian Lee,58.0
744,Animation,Doug Sweetland,42889.0
745,Animation,Elsa Boyer,58.0
746,Animation,Eric Darnell,413323.0
747,Animation,Ernesto Padrón,363.0
748,Animation,Ethan Spaulding,87280.9
749,Animation,Fergal Reilly,270912.6
750,Animation,Frank Molieri,6387.5
751,Animation,Futoshi Higashide,144765.2
752,Animation,Galen T. Chu,127828.2
753,Animation,Gary Rydstrom,40304.2
754,Animation,Genndy Tartakovsky,420532.2
755,Animation,Geoff Marslett,1848.0
756,Animation,Gili Dolev,46.4
757,Animation,Glenn Harmon,56.7
758,Animation,Graham Annable,291203.2
759,Animation,Greg Tiernan,418138.5
760,Animation,Guitty Mojabi,58.0
761,Animation,Gun Ho Jang,7557.8
762,Animation,Hili Noy,304.0
763,Animation,Hiromasa Yonebayashi,422722.3
764,Animation,Hiroshi Morioka,144765.2
765,Animation,Insa Onken,58.8
766,Animation,Ishi Rudell,4943.6
767,Animation,Janis Aussel,58.0
768,Animation,Jared Bush,1789508.7
769,Animation,Jared Neumark,95.7
770,Animation,Jasmila Zbanic,1072.6
771,Animation,Jason Rayner,154.0
772,Animation,Jay Oliva,138705.733333
773,Animation,Jayson Thiessen,4943.6
774,Animation,Jeff Paul,51.8
775,Animation,Jenn Strom,34.0
776,Animation,Jennifer Lee,3267908.8
777,Animation,Jennifer Shiman,1504.8
778,Animation,Jennifer Yuh Nelson,547027.2
779,Animation,Jera Sky,100.1
780,Animation,Jillian Mayer,57.0
781,Animation,Jimmy Hayward,107911.0
782,Animation,Jin Roh,158.4
783,Animation,Job Roggeveen,60.0
784,Animation,Joe Sichta,14402.4
785,Animation,John A. Davis,2056.9
786,Animation,John Dilworth,553.8
787,Animation,Jong-Sik Nam,144765.2
788,Animation,Jorge R. Gutiérrez,343457.7
789,Animation,Joris Oprins,60.0
790,Animation,Josh Cooley,22397.2
791,Animation,Josh Weisbrod,44.8
792,Animation,Jules Bass,68550.8
793,Animation,Jun Shishido,3052.8
794,Animation,Karsten Kiilerich,587.5
795,Animation,Kate Reynolds,511.2
796,Animation,Katsuhiko Nishijima,248.566666667
797,Animation,Kazuchika Kise,16154.9
798,Animation,Keitarô Motonaga,445.3
799,Animation,Kenji Kodama,5297.2
800,Animation,Kirk De Micco,1123886.1
801,Animation,Kitty Taylor,58.8
802,Animation,Klay Hall,206108.8
803,Animation,Kornél Mundruczó,1072.6
804,Animation,Kris Pearn,427700.0
805,Animation,Krisztian Majdik,787.2
806,Animation,Kyle Balda,950316.8
807,Animation,Kôbun Shizuno,2058.0
808,Animation,Laiska Lajunen,183.6
809,Animation,Larry Rosen,70.2
810,Animation,Laurent Moing,58.0
811,Animation,Lindsey St. Pierre,511.2
812,Animation,Lionel Richerand,55.3
813,Animation,Louis Clichy,45941.0
814,Animation,Lucas Leyva,57.0
815,Animation,Mait Laas,1072.6
816,Animation,Mapie Demessant,58.0
817,Animation,Maria Ivanova,48.0
818,Animation,Marieke Blaauw,60.0
819,Animation,Mario Piluso,197.1
820,Animation,Mark Burton,186753.8
821,Animation,Mark Caballero,3382.5
822,Animation,Martin Kellerman,40.2
823,Animation,Martin Skov,109.8
824,Animation,Masahiko Murata,16154.9
825,Animation,Masahiro Hosoda,144116.6
826,Animation,Mascha Halberstad,48.6
827,Animation,Maurice Huvelin,48.5
828,Animation,Meghann Artes,494.0
829,Animation,Michael Huber,306.0
830,Animation,Mike Mitchell,111361.05
831,Animation,Mike Thurmeier,127828.2
832,Animation,Nadejda Koseva,1072.6
833,Animation,Natalia Chernysheva,51.1
834,Animation,Neil Nightingale,47044.4
835,Animation,Nicholas Stoller,42889.0
836,Animation,Nicky Phelan,8576.0
837,Animation,Paul Hollingsworth,40.2
838,Animation,Paul Tibbitt,211044.0
839,Animation,Peggy Stern,456.0
840,Animation,Pete Docter,3014738.2
841,Animation,Peter Lepeniotis,116092.8
842,Animation,Peter Sohn,471954.0
843,Animation,Phil Lord,1962144.6
844,Animation,Pierre Coffin,1572097.15
845,Animation,Raf Anzovin,40.2
846,Animation,Rich Moore,1789508.7
847,Animation,Richard Hickey,417.6
848,Animation,Richard Rich,84.0
849,Animation,Richard Starzak,186753.8
850,Animation,Richard Williams,4460.4
851,Animation,Rick Morales,3658.2
852,Animation,Ricky Renna,184.8
853,Animation,Rino Stefano Tagliafierro,226.2
854,Animation,Rob Minkoff,338762.4
855,Animation,Rob Zombie,34938.0
856,Animation,Robert Rugan,480.0
857,Animation,Roberts Gannaway,76710.0
858,Animation,Robin Budd,78932.2
859,Animation,Ronnie Del Carmen,3014738.2
860,Animation,Ronnie Rivera,57.0
861,Animation,Rosto,87.1
862,Animation,Salvador Sáinz,53.2
863,Animation,Sam Liu,104765.9
864,Animation,Sam Morrison,47.2
865,Animation,Sandor Jesse,418.0
866,Animation,Sascha Hartmann,1612.8
867,Animation,Scott Jeralds,14402.4
868,Animation,Seamus Walsh,3382.5
869,Animation,Sebastien Laban,92.4
870,Animation,Seth Green,25797.2
871,Animation,Seth MacFarlane,3353434.0
872,Animation,Shimi Asresay,304.0
873,Animation,Shinji Aramaki,55217.5
874,Animation,Shoujirou Nishimi,144765.2
875,Animation,Simon J. Smith,413323.0
876,Animation,Simone Massi,45.0
877,Animation,Sol Friedman,138.55
878,Animation,Stefan Arsenijevic,1072.6
879,Animation,Stephan Lacant,58.8
880,Animation,Steve 'Spaz' Williams,101775.9
881,Animation,Steve Carr,3787.4
882,Animation,Steve Martino,217955.8
883,Animation,Takeshi Nozue,66045.0
884,Animation,Tim Johnson,488644.4
885,Animation,Tim Ruffle,41.0
886,Animation,Tomi Riionheimo,183.6
887,Animation,Tomm Moore,231092.4
888,Animation,Tony White,29.5
889,Animation,Tor Fruergaard,363.0
890,Animation,Toshiya Shinohara,9507.6
891,Animation,Toshiyuki Kubooka,144765.2
892,Animation,Travis Knight,132667.2
893,Animation,Trevor Wall,19114.2
894,Animation,Ute von Münchow-Pohl,418.0
895,Animation,Vaughn Smith,67.0
896,Animation,Vincent Kesteloot,13610.4
897,Animation,Walt Dohrn,11678.1
898,Animation,Will Finn,3635.1
899,Animation,William Kan,80.0
900,Animation,Yarrow Cheney,495699.6
901,Animation,Yasuhiro Aoki,144765.2
902,Animation,Yukihiro Miyamoto,4882.8
903,Animation,Yûichirô Hayashi,144765.2
904,Animation,Zebediah De Soto,787.2
905,Animation,Zsuzsanna Rádóczy,57.0
906,Biography,A.W. Gryphon,73.8
907,Biography,Albert Solé,292.5
908,Biography,Alex Holmes,12555.2
909,Biography,Amma Asante,3768.6
910,Biography,Andrea James,441.0
911,Biography,Angela Bassett,6191.4
912,Biography,Anton Corbijn,26988.0
913,Biography,Arthur Dong,87.0
914,Biography,Aurélio Michiles,26.0
915,Biography,Baltasar Kormákur,1013411.4
916,Biography,Ben Affleck,3551709.7
917,Biography,Bill Pohlad,183401.6
918,Biography,Bob Balaban,4692.6
919,Biography,Bob Yari,1146.6
920,Biography,Brent Hodge,18052.5
921,Biography,Brian Knappenberger,88921.8
922,Biography,Calum MacLeod,127.5
923,Biography,Caroline Laskow,97.5
924,Biography,Charlie David,593.4
925,Biography,Chris Szwedo,111.0
926,Biography,Christoffer Boe,9160.8
927,Biography,Conor Horgan,1388.4
928,Biography,Craig Griffin,144.0
929,Biography,Crystal Moselle,57281.0
930,Biography,Dani de la Orden,2385.2
931,Biography,Daniel Raim,413.6
932,Biography,Dave Danzara,475.7
933,Biography,David Aldrich,53.9
934,Biography,Davis Simanis Jr.,180.9
935,Biography,Derik Murray,18052.5
936,Biography,Dirk Hagen,245.1
937,Biography,Drew Byerly,42.0
938,Biography,Elissa Leonard,524.6
939,Biography,Erica Tremblay,180.0
940,Biography,Errol Morris,160556.0
941,Biography,Filip Renc,401.8
942,Biography,Gabriel Range,3659.8
943,Biography,Gabriele Muccino,2769592.0
944,Biography,George Butler,6537.3
945,Biography,Hannes Schuler,64.0
946,Biography,Hans-Bruno Kammertöns,46.2
947,Biography,Heidi Ewing,646.1
948,Biography,Ian Rosenberg,97.5
949,Biography,Ivan Pavletic,1183.0
950,Biography,J. Grimm,319.5
951,Biography,James Erskine,1411.2
952,Biography,Jean-Claude Buie,76.0
953,Biography,Jeff Zimbalist,8232.8
954,Biography,Jeremy Coon,5388.9
955,Biography,Joe Berlinger,15606.0
956,Biography,Joe Menendez,2726.8
957,Biography,Joey Daoud,118.4
958,Biography,John B. Reed,45.9
959,Biography,John Curran,142128.0
960,Biography,John Lee Hancock,1329363.55
961,Biography,Juha Suonpää,177.6
962,Biography,Kareem Tabsch,118.4
963,Biography,Keith Melton,2191.8
964,Biography,Kim Longinotto,448.0
965,Biography,Lee Keable,991.8
966,Biography,Levent Ayasli,496.8
967,Biography,Lewis Bennett,127.5
968,Biography,Lisa Scafuro,131.2
969,Biography,Liz Garbus,51877.6
970,Biography,Lorena Muñoz,1524.6
971,Biography,Lucas Santo,63.9
972,Biography,Luke Walker,8195.8
973,Biography,Malcolm Clarke,5936.0
974,Biography,Mani Nasry,178.5
975,Biography,Marc Abraham,16222.2
976,Biography,Marc Levin,1201.2
977,Biography,Martin Guigui,880.0
978,Biography,Matt Lenski,37.1
979,Biography,Matthew K. Hacker,471.2
980,Biography,Matthew Warchus,286626.6
981,Biography,Michael Drumm,1702.0
982,Biography,Michael Dunaway,2659.8
983,Biography,Michael Wech,46.2
984,Biography,Michael Welfle,63.9
985,Biography,Michael Zimbalist,8232.8
986,Biography,Mick Jackson,4836.0
987,Biography,Mika Ela Fisher,190.0
988,Biography,Mike Weeks,202.8
989,Biography,Mimi O'Connor,4392.8
990,Biography,NJ Silva,72.6
991,Biography,Nate Parker,28180.8
992,Biography,Nefise Özkal Lorentzen,72.8
993,Biography,Norma Bailey,1749.9
994,Biography,Olivier Dahan,73267.8
995,Biography,Patricia Federico,80.1
996,Biography,Peter Bogdanovich,5402.0
997,Biography,Peter Medak,2524.5
998,Biography,Peter Miller,90.2
999,Biography,Peter Rosen,44.0
1000,Biography,Pircalabu Mihai,48.0
1001,Biography,Rachel Grady,646.1
1002,Biography,Renaud Cohen,135.7
1003,Biography,Richard Press,34372.9
1004,Biography,Rick Prelinger,44.0
1005,Biography,Roberta Grossman,765.9
1006,Biography,Rodney Gibbons,8174.4
1007,Biography,Ryan Couldrey,54.9
1008,Biography,Ryan White,10599.6
1009,Biography,Ryan Wise,3084.3
1010,Biography,Sam George,731.5
1011,Biography,Sarah Hunt,4392.8
1012,Biography,Sean McNamara,256366.8
1013,Biography,Sean Penn,3579578.8
1014,Biography,Sergio Milán,108.8
1015,Biography,Serif Yenen,496.8
1016,Biography,Stefan Pleszczynski,1035.4
1017,Biography,Stephen Hopkins,125599.0
1018,Biography,Stephen Reedy,74.1
1019,Biography,Steve Freer,553.8
1020,Biography,Steve McQueen,3674718.9
1021,Biography,Steven Vosburgh,168.2
1022,Biography,Sérgio Tréfaut,772.8
1023,Biography,Tara Wood,2659.8
1024,Biography,Thorsten Schütte,2467.5
1025,Biography,Tim Skousen,5388.9
1026,Biography,Tim Wolff,410.0
1027,Biography,Vera Tomilova,72.0
1028,Biography,Verena Soltiz,530.1
1029,Biography,Vincent Jennings,319.5
1030,Biography,Zara Hayes,1411.2
1031,Comedy,Aaron David Defazio,103.2
1032,Comedy,Aaron Gregory Austin,45.0
1033,Comedy,Abhay Kumar,39.0
1034,Comedy,Adam Beamer,3478.8
1035,Comedy,Adam Gierasch,34797.6
1036,Comedy,Adam Newacheck,195.3
1037,Comedy,Adam Newport-Berra,50.6
1038,Comedy,Adele Morey,112.0
1039,Comedy,Ades Zabel,144.0
1040,Comedy,Adrian Sitaru,207.2
1041,Comedy,Agustín Cavalieri,287.0
1042,Comedy,Aku Louhimies,4004.0
1043,Comedy,Alan Cumming,47436.8
1044,Comedy,Alan Smithee,3608.0
1045,Comedy,Alden Peters,42.0
1046,Comedy,Alejandro Agresti,347.6
1047,Comedy,Alejo Flah,2889.6
1048,Comedy,Aleksey Balabanov,25948.8
1049,Comedy,Alex DiVincenzo,99.0
1050,Comedy,Alex Gregory,114253.6
1051,Comedy,Alex Merkin,49.2
1052,Comedy,Alex Prister,36.0
1053,Comedy,Alex Richanbach,78.1
1054,Comedy,Alex Winter,16797.3
1055,Comedy,Alex Zamm,9990.0
1056,Comedy,Alexander Berman,121.6
1057,Comedy,Alexander Engel,115.2
1058,Comedy,Alexander Tuschinski,43.0
1059,Comedy,Alexandra Pelosi,1183.0
1060,Comedy,Alexandre Astier,45941.0
1061,Comedy,Alexandre Castagnetti,21235.2
1062,Comedy,Ali Scher,384.0
1063,Comedy,Alice Nellis,1359.9
1064,Comedy,Alicia Keys,6262.2
1065,Comedy,Alin Bijan,3634.4
1066,Comedy,Alli Sadegiani,390.4
1067,Comedy,Allison Wood,17.6
1068,Comedy,Amanda Richardson,31.0
1069,Comedy,Amy Neunsinger,39.0
1070,Comedy,Amy Rice,7315.0
1071,Comedy,Andi Behring,75.6
1072,Comedy,Andre Champagne,386.4
1073,Comedy,Andrea James,441.0
1074,Comedy,Andreas Henn,392.7
1075,Comedy,Andreas Toumbas,109.5
1076,Comedy,Andres Cuevas,32.2
1077,Comedy,Andrew Beall,6387.5
1078,Comedy,Andrew Disney,4342.8
1079,Comedy,Andrew Dwyer,74.4
1080,Comedy,Andrew Kasch,34797.6
1081,Comedy,Andrew Stanton,704694.8
1082,Comedy,Andrey Boltenko,732.6
1083,Comedy,André Moraes,190.0
1084,Comedy,Andy Schoeb,2077.0
1085,Comedy,Anees Bazmee,17548.5
1086,Comedy,Anestis Dalezis,71.2
1087,Comedy,Angel Borrego Cubero,237.0
1088,Comedy,Anggy Umbara,1235.4
1089,Comedy,Angus MacLane,704694.8
1090,Comedy,Anne Wheeler,2398.5
1091,Comedy,Anthony Burns,57531.6
1092,Comedy,Anthony Lee,118.3
1093,Comedy,Anthony Stacchi,291203.2
1094,Comedy,Anton King,7018.0
1095,Comedy,Antonio Cuadri,2073.6
1096,Comedy,Antony Webb,204.4
1097,Comedy,Ari Mark,78.0
1098,Comedy,Arran Tenzin Bradstock,60.0
1099,Comedy,Asaph Polonsky,98.8
1100,Comedy,Ashley Maria,68.0
1101,Comedy,Attila Árpa,8784.0
1102,Comedy,Axelle Carolyn,34797.6
1103,Comedy,Bartosz Prokopowicz,516.6
1104,Comedy,Ben Epstein,98.4
1105,Comedy,Ben Kelly,75.4
1106,Comedy,Ben Stassen,13610.4
1107,Comedy,Ben Stiller,1761876.9
1108,Comedy,Ben Wade,112.0
1109,Comedy,Benjamin Epps,35847.0
1110,Comedy,Benjamin Quabeck,8243.1
1111,Comedy,Benjamin Rocher,6081.6
1112,Comedy,Benjamin Tubbs,17.6
1113,Comedy,Bernadette McHugh,43.0
1114,Comedy,Bernard Campan,5462.4
1115,Comedy,Bernardo Britto,1239.7
1116,Comedy,Bernhard Pfletschinger,100.5
1117,Comedy,Beth McCarthy-Miller,1130.72
1118,Comedy,Betty Thomas,227464.2
1119,Comedy,Biggy van Blond,144.0
1120,Comedy,Bivas Biswas,26.6
1121,Comedy,Bobby Miller,106.4
1122,Comedy,Bora Dagtekin,35730.4
1123,Comedy,Boris Penth,29.0
1124,Comedy,Brad Lachman,65.6
1125,Comedy,Brad Silberling,86222.3
1126,Comedy,Bradley King,201.4
1127,Comedy,Bradly Schulz,93.6
1128,Comedy,Brandon Bassham,290.0
1129,Comedy,Brandon Easton,30.0
1130,Comedy,Brandon Li,136.0
1131,Comedy,Brandon Weaver,100.1
1132,Comedy,Branko Djuric,10811.4
1133,Comedy,Brian Ash,141.9
1134,Comedy,Brian Dannelly,280036.5
1135,Comedy,Brian James O'Connell,19807.2
1136,Comedy,Brian McGinn,585.1
1137,Comedy,Brian Robbins,232.5
1138,Comedy,Bruce Davie,112.0
1139,Comedy,Bruce Dellis,42.0
1140,Comedy,Bruce Fontaine,28.2
1141,Comedy,Bruce X. Li,82.0
1142,Comedy,Bryan Renaud,33.0
1143,Comedy,Bryant H. Boesen,742.0
1144,Comedy,Byron Howard,1789508.7
1145,Comedy,C. Fraser Press,264.0
1146,Comedy,C.B. Harding,6778.4
1147,Comedy,Cal Brunker,125784.0
1148,Comedy,Carl Knutson,369.8
1149,Comedy,Carlos G. Davila,114.8
1150,Comedy,Carlos Gómez-Trigo,63.0
1151,Comedy,Carlos Saldanha,383699.2
1152,Comedy,Cash Markman,51.8
1153,Comedy,Cathy Brady,49.7
1154,Comedy,Cem Yilmaz,65746.8
1155,Comedy,Charles Hood,7235.4
1156,Comedy,Charles Ingram,39.0
1157,Comedy,Charles Robert Carner,16947.7
1158,Comedy,Charlie David,593.4
1159,Comedy,Chookiat Sakveerakul,32157.2
1160,Comedy,Chris Buck,3267908.8
1161,Comedy,Chris Copple,17.6
1162,Comedy,Chris Cordone,390.6
1163,Comedy,Chris Felisgrau,57.0
1164,Comedy,Chris LaMartina,2077.0
1165,Comedy,Chris Lumb,20.0
1166,Comedy,Chris McKay,24235.2
1167,Comedy,Chris Renaud,1344788.55
1168,Comedy,Chris Sanders,1123886.1
1169,Comedy,Christian Carion,11662.0
1170,Comedy,Christian Ditter,520430.4
1171,Comedy,Christian Doran,112.0
1172,Comedy,Christian Witte,48.0
1173,Comedy,Christina Beck,42.0
1174,Comedy,Christina Raia,249.9
1175,Comedy,Christine Parker,51.2
1176,Comedy,Christos Paliyannopoulos,53.9
1177,Comedy,Cindel Krajewski,714.4
1178,Comedy,Claire Bellis,25.2
1179,Comedy,Clark Gregg,17409.6
1180,Comedy,Claude Giffel,157.5
1181,Comedy,Clea DuVall,9674.6
1182,Comedy,Clovis Cornillac,5920.0
1183,Comedy,Cody Cameron,427700.0
1184,Comedy,Cody Knotts,1086.8
1185,Comedy,Collin Schiffli,3980.4
1186,Comedy,Conor Allyn,2713.2
1187,Comedy,Conrad Vernon,418138.5
1188,Comedy,Constantine Nasr,68.4
1189,Comedy,Craig Johnson,218960.0
1190,Comedy,Csaba Fazekas,1704.0
1191,Comedy,Damon Santostefano,85.8
1192,Comedy,Dan Etchels,347.2
1193,Comedy,Dan Mazer,174220.5
1194,Comedy,Dan Scanlon,1754657.2
1195,Comedy,Dana O'Keefe,136.0
1196,Comedy,Daniel E. Catullo,345.8
1197,Comedy,Daniel Gil Suárez,112.2
1198,Comedy,Daniel Lloyd,112.0
1199,Comedy,Daniel Rossberg,106.6
1200,Comedy,Daniel Schechter,75376.8
1201,Comedy,Daniel Tanielian,56.8
1202,Comedy,Daniel Waters,57756.0
1203,Comedy,Danielle Lurie,90.2
1204,Comedy,Danish Naveed,30.0
1205,Comedy,Darko Lungulov,1604.3
1206,Comedy,Darren Dowler,167.4
1207,Comedy,Darren Lynn Bousman,34797.6
1208,Comedy,Darren Press,264.0
1209,Comedy,Dave Campfield,84.0
1210,Comedy,Dave Franco,630.0
1211,Comedy,Dave Green,281746.8
1212,Comedy,Dave Parker,34797.6
1213,Comedy,David Grifhorst,3919.2
1214,Comedy,David Grossman,195.0
1215,Comedy,David James Ward,37.6
1216,Comedy,David Nieto Wenzell,73.1
1217,Comedy,David Renaud,62.3
1218,Comedy,David Schwimmer,389657.4
1219,Comedy,David Soren,413075.0
1220,Comedy,David Yarovesky,407.0
1221,Comedy,Dean Matthew Ronalds,3326.4
1222,Comedy,Dean McKendrick,141.3
1223,Comedy,Declan Lowney,173747.0
1224,Comedy,Demi Moore,6262.2
1225,Comedy,Derek Ewers,60.3
1226,Comedy,Derek Lindeman,1105.5
1227,Comedy,Derek Savage,8636.4
1228,Comedy,Diablo Cody,13803.3
1229,Comedy,Didier Bourdon,5462.4
1230,Comedy,Dikmen Erdi,2440.3
1231,Comedy,Dirk Michael Häger,157.5
1232,Comedy,Do-yun Lee,1053.0
1233,Comedy,Dominic Harari,4332.6
1234,Comedy,Doug Bresler,40.0
1235,Comedy,Doug Sweetland,42889.0
1236,Comedy,Doug Walker,9872.1
1237,Comedy,Douglas Rath,2416.8
1238,Comedy,Douglas Spain,229.6
1239,Comedy,Drew Mylrea,60.0
1240,Comedy,Duane McCoy,205.2
1241,Comedy,Dustin Bowser,178.2
1242,Comedy,Dylan Southern,16622.1
1243,Comedy,Dénes Orosz,4560.4
1244,Comedy,Eddie Mensore,1416.8
1245,Comedy,Eddie Powell,25.2
1246,Comedy,Edgar Wright,444.0
1247,Comedy,Edward Zwick,978856.6
1248,Comedy,Eiichirô Hasumi,1014.6
1249,Comedy,Eleanor Coppola,106.5
1250,Comedy,Ellory Elkayem,12521.6
1251,Comedy,Eloise,50.0
1252,Comedy,Emily Ting,112.5
1253,Comedy,Emily Topper,117.6
1254,Comedy,Eric Darnell,413323.0
1255,Comedy,Erik Canuel,9836.8
1256,Comedy,Erin Gibson,53.9
1257,Comedy,Ernest Johnson,264.0
1258,Comedy,Eva Mendes,262.2
1259,Comedy,Evan Beamer,3478.8
1260,Comedy,Evan Croker,112.0
1261,Comedy,Fabrice Maruca,244.9
1262,Comedy,Farah Khan,138096.8
1263,Comedy,Fausto Brizzi,490.2
1264,Comedy,Fernando Lebrija,4004.0
1265,Comedy,Fran Solomita,1310.4
1266,Comedy,Francis G. Roberts,106.6
1267,Comedy,Frank Coraci,405246.0
1268,Comedy,Frank Molieri,6387.5
1269,Comedy,Frans Weisz,804.0
1270,Comedy,Gabe Rodriguez,132.6
1271,Comedy,Galen T. Chu,127828.2
1272,Comedy,Garrett Hammel,46.2
1273,Comedy,Garry Marshall,78293.6
1274,Comedy,Gary Rydstrom,40304.2
1275,Comedy,Gary Sinyor,18587.7
1276,Comedy,Gastón Rothschild,648.0
1277,Comedy,Genndy Tartakovsky,420532.2
1278,Comedy,Geoff Marslett,1848.0
1279,Comedy,Geoff Morrison,225.5
1280,Comedy,Geoffrey Sax,2512.5
1281,Comedy,George Flanigen,192.0
1282,Comedy,Gideon Raff,866.2
1283,Comedy,Gili Dolev,46.4
1284,Comedy,Gonzalo Calzada,851.7
1285,Comedy,Gorman Bechard,2184.0
1286,Comedy,Graham Annable,291203.2
1287,Comedy,Graham Jones,78.0
1288,Comedy,Grant Harvey,1632.4
1289,Comedy,Gray Hofmeyr,2453.4
1290,Comedy,Greg Carter,14884.8
1291,Comedy,Greg Lamberson,466.2
1292,Comedy,Greg Tiernan,418138.5
1293,Comedy,Gregg Bishop,59751.6
1294,Comedy,Gregg Gelfand,2577.4
1295,Comedy,Gregory Jacobs,228769.5
1296,Comedy,Gregory Plotkin,75527.4
1297,Comedy,Guillermo Grillo,903.0
1298,Comedy,Gustavo Ron,1660.8
1299,Comedy,Guy Ritchie,47696.4
1300,Comedy,Guy Ross,164.0
1301,Comedy,Gábor Rohonyi,3225.6
1302,Comedy,Hae-gon Kim,666.4
1303,Comedy,Han-sol Shin,3556.4
1304,Comedy,Hans Dieter Edler,80.0
1305,Comedy,Harold Ramis,132066.9
1306,Comedy,Harry Hurwitz,375.2
1307,Comedy,Helena Wittmann,21.0
1308,Comedy,Hernán Guerschuny,2989.0
1309,Comedy,Hong-seon Kim,4296.5
1310,Comedy,Hua-Tao Teng,35.7
1311,Comedy,Ian Pfaff,47.2
1312,Comedy,Iggy Coen,548.8
1313,Comedy,Ignacio F. Rodó,45.0
1314,Comedy,Ilinca Calugareanu,7522.5
1315,Comedy,Isis Thompson,57.6
1316,Comedy,Israel Horovitz,37428.3
1317,Comedy,J. Grimm,319.5
1318,Comedy,Jaime Zevallos,96.6
1319,Comedy,Jake Chapman,207.2
1320,Comedy,Jake Kasdan,440364.6
1321,Comedy,Jake Szymanski,95450.55
1322,Comedy,James Bobin,158816.0
