,Released,imdbID,Released_DateTime,Released_Year,Released_Month
6482,01 Aug 2013,tt3133946,2013-08-01,2013.0,8.0
6483,10 Oct 2014,tt3134422,2014-10-10,2014.0,10.0
6484,20 Aug 2013,tt3134708,2013-08-20,2013.0,8.0
6485,,tt3134996,,,
6486,09 Jul 2013,tt3135348,2013-07-09,2013.0,7.0
6487,03 Aug 2013,tt3135436,2013-08-03,2013.0,8.0
6488,28 Jun 2013,tt3135462,2013-06-28,2013.0,6.0
6489,18 Aug 2013,tt3135516,2013-08-18,2013.0,8.0
6490,,tt3136144,,,
6491,,tt3137736,,,
6492,13 Aug 2013,tt3137842,2013-08-13,2013.0,8.0
6493,14 Aug 2013,tt3138220,2013-08-14,2013.0,8.0
6494,24 Sep 2013,tt3138282,2013-09-24,2013.0,9.0
6495,,tt3138360,,,
6496,10 Jul 2013,tt3138658,2013-07-10,2013.0,7.0
6497,,tt3138664,,,
6498,09 Feb 2014,tt3138900,2014-02-09,2014.0,2.0
6499,,tt3138984,,,
6500,22 Apr 2014,tt3139072,2014-04-22,2014.0,4.0
6501,01 May 2014,tt3139928,2014-05-01,2014.0,5.0
6502,01 May 2013,tt3140114,2013-05-01,2013.0,5.0
6503,02 Nov 2013,tt3141568,2013-11-02,2013.0,11.0
6504,,tt3141694,,,
6505,19 May 2013,tt3141760,2013-05-19,2013.0,5.0
6506,19 Aug 2013,tt3142240,2013-08-19,2013.0,8.0
6507,27 Sep 2013,tt3142364,2013-09-27,2013.0,9.0
6508,02 Sep 2013,tt3142402,2013-09-02,2013.0,9.0
6509,21 Oct 2013,tt3142512,2013-10-21,2013.0,10.0
6510,01 Sep 2013,tt3142874,2013-09-01,2013.0,9.0
6511,,tt3143404,,,
6512,31 Jul 2013,tt3143650,2013-07-31,2013.0,7.0
6513,30 Sep 2013,tt3144026,2013-09-30,2013.0,9.0
6514,25 Aug 2013,tt3144318,2013-08-25,2013.0,8.0
6515,,tt3144554,,,
6516,30 Jan 2014,tt3144678,2014-01-30,2014.0,1.0
6517,13 Sep 2013,tt3144850,2013-09-13,2013.0,9.0
6518,26 Sep 2013,tt3144886,2013-09-26,2013.0,9.0
6519,04 Jul 2013,tt3144888,2013-07-04,2013.0,7.0
6520,,tt3146290,,,
6521,08 Aug 2013,tt3146368,2013-08-08,2013.0,8.0
6522,02 Oct 2013,tt3146580,2013-10-02,2013.0,10.0
6523,17 Oct 2013,tt3147514,2013-10-17,2013.0,10.0
6524,15 Aug 2013,tt3147542,2013-08-15,2013.0,8.0
6525,08 Nov 2013,tt3148424,2013-11-08,2013.0,11.0
6526,,tt3148430,,,
6527,27 Dec 2013,tt3148528,2013-12-27,2013.0,12.0
6528,01 Mar 2013,tt3149138,2013-03-01,2013.0,3.0
6529,15 Aug 2013,tt3149358,2013-08-15,2013.0,8.0
6530,02 Sep 2013,tt3149738,2013-09-02,2013.0,9.0
6531,03 Sep 2013,tt3149882,2013-09-03,2013.0,9.0
6532,03 Sep 2013,tt3149888,2013-09-03,2013.0,9.0
6533,20 Aug 2013,tt3150010,2013-08-20,2013.0,8.0
6534,15 Sep 2013,tt3150056,2013-09-15,2013.0,9.0
6535,25 Jul 2013,tt3150080,2013-07-25,2013.0,7.0
6536,10 Apr 2014,tt3150414,2014-04-10,2014.0,4.0
6537,26 Mar 2014,tt3150530,2014-03-26,2014.0,3.0
6538,04 Apr 2013,tt3151056,2013-04-04,2013.0,4.0
6539,20 Jul 2013,tt3151688,2013-07-20,2013.0,7.0
6540,05 Aug 2014,tt3152174,2014-08-05,2014.0,8.0
6541,01 May 2014,tt3152772,2014-05-01,2014.0,5.0
6542,01 Nov 2013,tt3153214,2013-11-01,2013.0,11.0
6543,13 Sep 2013,tt3155300,2013-09-13,2013.0,9.0
6544,,tt3157386,,,
6545,01 Jul 2013,tt3157422,2013-07-01,2013.0,7.0
6546,12 Sep 2013,tt3157680,2013-09-12,2013.0,9.0
6547,01 Oct 2013,tt3157772,2013-10-01,2013.0,10.0
6548,,tt3158160,,,
6549,15 Oct 2013,tt3158574,2013-10-15,2013.0,10.0
6550,,tt3159146,,,
6551,,tt3159434,,,
6552,18 Jul 2013,tt3160134,2013-07-18,2013.0,7.0
6553,01 Jan 2014,tt3160158,2014-01-01,2014.0,1.0
6554,,tt3161348,,,
6555,05 Sep 2013,tt3161890,2013-09-05,2013.0,9.0
6556,02 Sep 2013,tt3162134,2013-09-02,2013.0,9.0
6557,01 Oct 2013,tt3163310,2013-10-01,2013.0,10.0
6558,01 Apr 2013,tt3163372,2013-04-01,2013.0,4.0
6559,03 Sep 2013,tt3163442,2013-09-03,2013.0,9.0
6560,01 Sep 2013,tt3163842,2013-09-01,2013.0,9.0
6561,14 Oct 2013,tt3164512,2013-10-14,2013.0,10.0
6562,28 Aug 2013,tt3164844,2013-08-28,2013.0,8.0
6563,29 Sep 2013,tt3164902,2013-09-29,2013.0,9.0
6564,27 Sep 2013,tt3165158,2013-09-27,2013.0,9.0
6565,06 Sep 2013,tt3165198,2013-09-06,2013.0,9.0
6566,22 Mar 2013,tt3165418,2013-03-22,2013.0,3.0
6567,06 Sep 2013,tt3165828,2013-09-06,2013.0,9.0
6568,31 Jul 2013,tt3167728,2013-07-31,2013.0,7.0
6569,01 Sep 2013,tt3168476,2013-09-01,2013.0,9.0
6570,28 Jul 2013,tt3168804,2013-07-28,2013.0,7.0
6571,30 Aug 2013,tt3168892,2013-08-30,2013.0,8.0
6572,15 Jul 2013,tt3168904,2013-07-15,2013.0,7.0
6573,05 Aug 2013,tt3169184,2013-08-05,2013.0,8.0
6574,27 Sep 2013,tt3169292,2013-09-27,2013.0,9.0
6575,,tt3169398,,,
6576,01 Sep 2013,tt3169658,2013-09-01,2013.0,9.0
6577,12 Sep 2014,tt3169706,2014-09-12,2014.0,9.0
6578,14 Apr 2014,tt3170348,2014-04-14,2014.0,4.0
6579,06 Oct 2013,tt3170540,2013-10-06,2013.0,10.0
6580,25 Aug 2013,tt3170892,2013-08-25,2013.0,8.0
6581,05 Aug 2013,tt3170974,2013-08-05,2013.0,8.0
6582,10 May 2014,tt3171476,2014-05-10,2014.0,5.0
6583,,tt3171874,,,
6584,27 Aug 2013,tt3172134,2013-08-27,2013.0,8.0
6585,01 Feb 2013,tt3172264,2013-02-01,2013.0,2.0
6586,,tt3173062,,,
6587,07 Sep 2013,tt3173086,2013-09-07,2013.0,9.0
6588,01 Mar 2013,tt3173426,2013-03-01,2013.0,3.0
6589,20 Nov 2013,tt3173566,2013-11-20,2013.0,11.0
6590,15 Oct 2013,tt3173764,2013-10-15,2013.0,10.0
6591,,tt3174114,,,
6592,21 Nov 2013,tt3174316,2013-11-21,2013.0,11.0
6593,,tt3174602,,,
6594,27 Jun 2014,tt3175038,2014-06-27,2014.0,6.0
6595,26 Sep 2013,tt3175062,2013-09-26,2013.0,9.0
6596,18 Oct 2013,tt3175268,2013-10-18,2013.0,10.0
6597,24 May 2013,tt3175796,2013-05-24,2013.0,5.0
6598,,tt3175846,,,
6599,01 Sep 2013,tt3176116,2013-09-01,2013.0,9.0
6600,07 Mar 2014,tt3176134,2014-03-07,2014.0,3.0
6601,,tt3176254,,,
6602,09 Sep 2013,tt3176470,2013-09-09,2013.0,9.0
6603,,tt3176878,,,
6604,30 Mar 2013,tt3177314,2013-03-30,2013.0,3.0
6605,26 Sep 2013,tt3177360,2013-09-26,2013.0,9.0
6606,,tt3177474,,,
6607,01 Jan 2014,tt3178176,2014-01-01,2014.0,1.0
6608,,tt3178190,,,
6609,01 Jan 2014,tt3178442,2014-01-01,2014.0,1.0
6610,10 May 2013,tt3178582,2013-05-10,2013.0,5.0
6611,,tt3178750,,,
6612,23 Feb 2013,tt3178870,2013-02-23,2013.0,2.0
6613,,tt3178984,,,
6614,,tt3179154,,,
6615,19 Jul 2013,tt3179606,2013-07-19,2013.0,7.0
6616,,tt3180140,,,
6617,20 Aug 2013,tt3180224,2013-08-20,2013.0,8.0
6618,13 Sep 2013,tt3180400,2013-09-13,2013.0,9.0
6619,,tt3180436,,,
6620,,tt3181170,,,
6621,07 Sep 2013,tt3181672,2013-09-07,2013.0,9.0
6622,04 Mar 2013,tt3181728,2013-03-04,2013.0,3.0
6623,07 Feb 2013,tt3181864,2013-02-07,2013.0,2.0
6624,09 Oct 2013,tt3181932,2013-10-09,2013.0,10.0
6625,09 Sep 2013,tt3182058,2013-09-09,2013.0,9.0
6626,01 Dec 2013,tt3182086,2013-12-01,2013.0,12.0
6627,26 Feb 2013,tt3182248,2013-02-26,2013.0,2.0
6628,14 Jul 2013,tt3182324,2013-07-14,2013.0,7.0
6629,04 Mar 2013,tt3182452,2013-03-04,2013.0,3.0
6630,24 Sep 2013,tt3183264,2013-09-24,2013.0,9.0
6631,09 Sep 2013,tt3183300,2013-09-09,2013.0,9.0
6632,04 Mar 2013,tt3183416,2013-03-04,2013.0,3.0
6633,08 Sep 2013,tt3183440,2013-09-08,2013.0,9.0
6634,,tt3184580,,,
6635,11 Mar 2014,tt3184680,2014-03-11,2014.0,3.0
6636,23 Sep 2015,tt3184798,2015-09-23,2015.0,9.0
6637,,tt3184976,,,
6638,26 Sep 2013,tt3186042,2013-09-26,2013.0,9.0
6639,21 Sep 2013,tt3186436,2013-09-21,2013.0,9.0
6640,07 Jan 2013,tt3186568,2013-01-07,2013.0,1.0
6641,09 Feb 2014,tt3186614,2014-02-09,2014.0,2.0
6642,,tt3186796,,,
6643,27 Jul 2013,tt3186872,2013-07-27,2013.0,7.0
6644,13 Sep 2013,tt3187020,2013-09-13,2013.0,9.0
6645,07 Sep 2013,tt3188220,2013-09-07,2013.0,9.0
6646,18 Jul 2013,tt3188424,2013-07-18,2013.0,7.0
6647,01 Mar 2014,tt3188498,2014-03-01,2014.0,3.0
6648,21 Sep 2013,tt3188510,2013-09-21,2013.0,9.0
6649,10 Aug 2013,tt3189062,2013-08-10,2013.0,8.0
6650,05 Apr 2013,tt3189138,2013-04-05,2013.0,4.0
6651,05 Oct 2013,tt3189340,2013-10-05,2013.0,10.0
6652,14 Aug 2013,tt3189364,2013-08-14,2013.0,8.0
6653,06 Oct 2013,tt3189540,2013-10-06,2013.0,10.0
6654,19 Mar 2013,tt3189880,2013-03-19,2013.0,3.0
6655,01 Sep 2013,tt3190328,2013-09-01,2013.0,9.0
6656,22 Sep 2013,tt3190368,2013-09-22,2013.0,9.0
6657,18 Sep 2013,tt3190372,2013-09-18,2013.0,9.0
6658,16 Sep 2013,tt3193126,2013-09-16,2013.0,9.0
6659,15 Sep 2013,tt3194644,2013-09-15,2013.0,9.0
6660,01 Feb 2014,tt3194678,2014-02-01,2014.0,2.0
6661,,tt3195136,,,
6662,11 Aug 2013,tt3195254,2013-08-11,2013.0,8.0
6663,01 Oct 2013,tt3195768,2013-10-01,2013.0,10.0
6664,17 Oct 2014,tt3196174,2014-10-17,2014.0,10.0
6665,19 Sep 2013,tt3196914,2013-09-19,2013.0,9.0
6666,28 Jul 2013,tt3197032,2013-07-28,2013.0,7.0
6667,,tt3197500,,,
6668,,tt3197588,,,
6669,22 Sep 2013,tt3197914,2013-09-22,2013.0,9.0
6670,01 Oct 2013,tt3198094,2013-10-01,2013.0,10.0
6671,01 Apr 2013,tt3201766,2013-04-01,2013.0,4.0
6672,,tt3201818,,,
6673,05 Dec 2011,tt3201876,2011-12-05,2011.0,12.0
6674,,tt3202032,,,
6675,25 Feb 2014,tt3202500,2014-02-25,2014.0,2.0
6676,22 Aug 2013,tt3202798,2013-08-22,2013.0,8.0
6677,19 Sep 2013,tt3202894,2013-09-19,2013.0,9.0
6678,22 Oct 2013,tt3203064,2013-10-22,2013.0,10.0
6679,03 Sep 2013,tt3204050,2013-09-03,2013.0,9.0
6680,22 Sep 2013,tt3204126,2013-09-22,2013.0,9.0
6681,,tt3204226,,,
6682,16 Nov 2013,tt3204392,2013-11-16,2013.0,11.0
6683,26 Aug 2013,tt3204842,2013-08-26,2013.0,8.0
6684,,tt3204888,,,
6685,19 Sep 2013,tt3205202,2013-09-19,2013.0,9.0
6686,24 Aug 2013,tt3205302,2013-08-24,2013.0,8.0
6687,05 Jan 2013,tt3205310,2013-01-05,2013.0,1.0
6688,14 Jan 2013,tt3205322,2013-01-14,2013.0,1.0
6689,11 Oct 2013,tt3206832,2013-10-11,2013.0,10.0
6690,01 Nov 2013,tt3207162,2013-11-01,2013.0,11.0
6691,10 Sep 2013,tt3207304,2013-09-10,2013.0,9.0
6692,12 Mar 2013,tt3207782,2013-03-12,2013.0,3.0
6693,25 Aug 2013,tt3208920,2013-08-25,2013.0,8.0
6694,05 Jan 2014,tt3209064,2014-01-05,2014.0,1.0
6695,21 Sep 2013,tt3209318,2013-09-21,2013.0,9.0
6696,16 Sep 2013,tt3209360,2013-09-16,2013.0,9.0
6697,30 Sep 2013,tt3209710,2013-09-30,2013.0,9.0
6698,28 Oct 2013,tt3209716,2013-10-28,2013.0,10.0
6699,08 Aug 2013,tt3210452,2013-08-08,2013.0,8.0
6700,,tt3210796,,,
6701,,tt3211272,,,
6702,25 Sep 2013,tt3211474,2013-09-25,2013.0,9.0
6703,,tt3212248,,,
6704,20 Sep 2013,tt3212330,2013-09-20,2013.0,9.0
6705,25 Nov 2013,tt3212404,2013-11-25,2013.0,11.0
6706,30 Nov 2013,tt3212514,2013-11-30,2013.0,11.0
6707,29 Sep 2013,tt3212820,2013-09-29,2013.0,9.0
6708,18 Jul 2013,tt3212860,2013-07-18,2013.0,7.0
6709,,tt3213594,,,
6710,01 Oct 2013,tt3213680,2013-10-01,2013.0,10.0
6711,24 Sep 2013,tt3214308,2013-09-24,2013.0,9.0
6712,24 Sep 2013,tt3214366,2013-09-24,2013.0,9.0
6713,09 Jan 2013,tt3214398,2013-01-09,2013.0,1.0
6714,17 Feb 2014,tt3214648,2014-02-17,2014.0,2.0
6715,01 Jan 2013,tt3214736,2013-01-01,2013.0,1.0
6716,13 Jun 2013,tt3214832,2013-06-13,2013.0,6.0
6717,27 Sep 2013,tt3214892,2013-09-27,2013.0,9.0
6718,15 Oct 2013,tt3215286,2013-10-15,2013.0,10.0
6719,19 Sep 2013,tt3215318,2013-09-19,2013.0,9.0
6720,23 Sep 2013,tt3215752,2013-09-23,2013.0,9.0
6721,25 Sep 2013,tt3215820,2013-09-25,2013.0,9.0
6722,25 Sep 2013,tt3215892,2013-09-25,2013.0,9.0
6723,27 May 2013,tt3216182,2013-05-27,2013.0,5.0
6724,02 Oct 2014,tt3216682,2014-10-02,2014.0,10.0
6725,30 Sep 2013,tt3216834,2013-09-30,2013.0,9.0
6726,30 Sep 2013,tt3216840,2013-09-30,2013.0,9.0
6727,01 Oct 2014,tt3216942,2014-10-01,2014.0,10.0
6728,01 Sep 2013,tt3218188,2013-09-01,2013.0,9.0
6729,07 Dec 2013,tt3218222,2013-12-07,2013.0,12.0
6730,01 May 2013,tt3218568,2013-05-01,2013.0,5.0
6731,16 Sep 2013,tt3218588,2013-09-16,2013.0,9.0
6732,01 Sep 2013,tt3218650,2013-09-01,2013.0,9.0
6733,05 Sep 2013,tt3218884,2013-09-05,2013.0,9.0
6734,01 Nov 2013,tt3219558,2013-11-01,2013.0,11.0
6735,03 Nov 2013,tt3220124,2013-11-03,2013.0,11.0
6736,09 Sep 2013,tt3220298,2013-09-09,2013.0,9.0
6737,17 Feb 2013,tt3220554,2013-02-17,2013.0,2.0
6738,,tt3220890,,,
6739,,tt3220902,,,
6740,15 Jun 2013,tt3221014,2013-06-15,2013.0,6.0
6741,01 Jan 2014,tt3221268,2014-01-01,2014.0,1.0
6742,02 Oct 2013,tt3221290,2013-10-02,2013.0,10.0
6743,,tt3221320,,,
6744,14 May 2013,tt3221524,2013-05-14,2013.0,5.0
6745,16 Apr 2013,tt3223190,2013-04-16,2013.0,4.0
6746,,tt3223202,,,
6747,16 Sep 2013,tt3223356,2013-09-16,2013.0,9.0
6748,12 Sep 2013,tt3223620,2013-09-12,2013.0,9.0
6749,01 Sep 2013,tt3223638,2013-09-01,2013.0,9.0
6750,01 Jun 2013,tt3223804,2013-06-01,2013.0,6.0
6751,05 Sep 2013,tt3223840,2013-09-05,2013.0,9.0
6752,,tt3224292,,,
6753,,tt3225256,,,
6754,,tt3225522,,,
6755,23 Sep 2013,tt3225924,2013-09-23,2013.0,9.0
6756,16 Oct 2013,tt3226100,2013-10-16,2013.0,10.0
6757,01 Sep 2013,tt3227364,2013-09-01,2013.0,9.0
6758,01 Sep 2013,tt3228062,2013-09-01,2013.0,9.0
6759,,tt3228270,,,
6760,21 May 2013,tt3228564,2013-05-21,2013.0,5.0
6761,07 Sep 2013,tt3228686,2013-09-07,2013.0,9.0
6762,,tt3228712,,,
6763,14 Sep 2013,tt3228812,2013-09-14,2013.0,9.0
6764,17 Aug 2013,tt3228918,2013-08-17,2013.0,8.0
6765,10 Feb 2014,tt3229058,2014-02-10,2014.0,2.0
6766,07 Oct 2013,tt3229182,2013-10-07,2013.0,10.0
6767,08 Oct 2013,tt3229234,2013-10-08,2013.0,10.0
6768,18 Oct 2013,tt3229326,2013-10-18,2013.0,10.0
6769,03 Aug 2014,tt3229774,2014-08-03,2014.0,8.0
6770,24 Nov 2013,tt3230864,2013-11-24,2013.0,11.0
6771,,tt3231122,,,
6772,06 Sep 2013,tt3231380,2013-09-06,2013.0,9.0
6773,,tt3231566,,,
6774,18 Sep 2013,tt3231608,2013-09-18,2013.0,9.0
6775,,tt3232550,,,
6776,08 Oct 2013,tt3232632,2013-10-08,2013.0,10.0
6777,10 Oct 2013,tt3232806,2013-10-10,2013.0,10.0
6778,05 Aug 2014,tt3233288,2014-08-05,2014.0,8.0
6779,25 Oct 2013,tt3233416,2013-10-25,2013.0,10.0
6780,,tt3233454,,,
6781,19 Oct 2013,tt3233610,2013-10-19,2013.0,10.0
6782,23 Apr 2013,tt3233852,2013-04-23,2013.0,4.0
6783,01 Nov 2013,tt3234082,2013-11-01,2013.0,11.0
6784,,tt3234422,,,
6785,18 Sep 2013,tt3234618,2013-09-18,2013.0,9.0
6786,01 Apr 2013,tt3235034,2013-04-01,2013.0,4.0
6787,,tt3235158,,,
6788,24 May 2013,tt3235550,2013-05-24,2013.0,5.0
6789,04 Apr 2013,tt3235884,2013-04-04,2013.0,4.0
6790,11 Oct 2013,tt3236946,2013-10-11,2013.0,10.0
6791,10 Oct 2013,tt3237700,2013-10-10,2013.0,10.0
6792,05 Mar 2013,tt3237730,2013-03-05,2013.0,3.0
6793,23 Jul 2013,tt3239336,2013-07-23,2013.0,7.0
6794,14 Nov 2013,tt3239470,2013-11-14,2013.0,11.0
6795,23 Nov 2013,tt3239906,2013-11-23,2013.0,11.0
6796,14 Jun 2014,tt3240086,2014-06-14,2014.0,6.0
6797,,tt3240152,,,
6798,10 Nov 2013,tt3240772,2013-11-10,2013.0,11.0
6799,28 Sep 2013,tt3240898,2013-09-28,2013.0,9.0
6800,10 Feb 2013,tt3241780,2013-02-10,2013.0,2.0
6801,08 Oct 2013,tt3241886,2013-10-08,2013.0,10.0
6802,04 Sep 2013,tt3241902,2013-09-04,2013.0,9.0
6803,13 Oct 2013,tt3242480,2013-10-13,2013.0,10.0
6804,10 May 2013,tt3242518,2013-05-10,2013.0,5.0
6805,25 Sep 2013,tt3242840,2013-09-25,2013.0,9.0
6806,,tt3242924,,,
6807,01 Oct 2013,tt3243032,2013-10-01,2013.0,10.0
6808,,tt3243306,,,
6809,01 Aug 2014,tt3243464,2014-08-01,2014.0,8.0
6810,23 Jul 2013,tt3243572,2013-07-23,2013.0,7.0
6811,01 Jul 2013,tt3243616,2013-07-01,2013.0,7.0
6812,20 Aug 2013,tt3244032,2013-08-20,2013.0,8.0
6813,18 Jun 2013,tt3244244,2013-06-18,2013.0,6.0
6814,05 Aug 2014,tt3244442,2014-08-05,2014.0,8.0
6815,05 Mar 2014,tt3244888,2014-03-05,2014.0,3.0
6816,05 Sep 2014,tt3244992,2014-09-05,2014.0,9.0
6817,28 Aug 2013,tt3245532,2013-08-28,2013.0,8.0
6818,,tt3245690,,,
6819,15 Aug 2013,tt3246374,2013-08-15,2013.0,8.0
6820,02 Oct 2013,tt3246388,2013-10-02,2013.0,10.0
6821,07 Oct 2013,tt3246418,2013-10-07,2013.0,10.0
6822,08 Mar 2014,tt3246680,2014-03-08,2014.0,3.0
6823,17 May 2013,tt3246956,2013-05-17,2013.0,5.0
6824,,tt3247626,,,
6825,17 Oct 2013,tt3247692,2013-10-17,2013.0,10.0
6826,19 Sep 2013,tt3247908,2013-09-19,2013.0,9.0
6827,,tt3247944,,,
6828,02 Nov 2013,tt3250010,2013-11-02,2013.0,11.0
6829,12 May 2013,tt3250562,2013-05-12,2013.0,5.0
6830,,tt3252698,,,
6831,17 Nov 2013,tt3252896,2013-11-17,2013.0,11.0
6832,01 May 2013,tt3253052,2013-05-01,2013.0,5.0
6833,20 Oct 2013,tt3253550,2013-10-20,2013.0,10.0
6834,29 Sep 2013,tt3253748,2013-09-29,2013.0,9.0
6835,,tt3253824,,,
6836,27 Oct 2013,tt3254360,2013-10-27,2013.0,10.0
6837,,tt3254404,,,
6838,05 May 2013,tt3254908,2013-05-05,2013.0,5.0
6839,03 May 2014,tt3255014,2014-05-03,2014.0,5.0
6840,22 Jul 2013,tt3255364,2013-07-22,2013.0,7.0
6841,14 Feb 2013,tt3255708,2013-02-14,2013.0,2.0
6842,20 Sep 2013,tt3255894,2013-09-20,2013.0,9.0
6843,11 Oct 2013,tt3256884,2013-10-11,2013.0,10.0
6844,08 Apr 2014,tt3257166,2014-04-08,2014.0,4.0
6845,12 Jul 2013,tt3257168,2013-07-12,2013.0,7.0
6846,01 Oct 2013,tt3257928,2013-10-01,2013.0,10.0
6847,18 Oct 2013,tt3257960,2013-10-18,2013.0,10.0
6848,18 Oct 2013,tt3257972,2013-10-18,2013.0,10.0
6849,08 Nov 2013,tt3258134,2013-11-08,2013.0,11.0
6850,09 Jul 2013,tt3258882,2013-07-09,2013.0,7.0
6851,02 Sep 2013,tt3260170,2013-09-02,2013.0,9.0
6852,,tt3260436,,,
6853,12 May 2014,tt3260502,2014-05-12,2014.0,5.0
6854,27 May 2013,tt3260838,2013-05-27,2013.0,5.0
6855,27 May 2013,tt3260854,2013-05-27,2013.0,5.0
6856,15 Aug 2014,tt3261308,2014-08-15,2014.0,8.0
6857,17 Dec 2013,tt3262008,2013-12-17,2013.0,12.0
6858,24 Sep 2013,tt3262014,2013-09-24,2013.0,9.0
6859,01 Nov 2013,tt3262124,2013-11-01,2013.0,11.0
6860,14 Oct 2013,tt3263044,2013-10-14,2013.0,10.0
6861,,tt3263286,,,
6862,14 Jun 2013,tt3263556,2013-06-14,2013.0,6.0
6863,,tt3263722,,,
6864,15 Oct 2013,tt3263962,2013-10-15,2013.0,10.0
6865,10 Oct 2013,tt3263968,2013-10-10,2013.0,10.0
6866,16 Oct 2013,tt3264082,2013-10-16,2013.0,10.0
6867,18 Oct 2014,tt3264240,2014-10-18,2014.0,10.0
6868,15 Oct 2013,tt3264782,2013-10-15,2013.0,10.0
6869,,tt3265252,,,
6870,22 Oct 2013,tt3265410,2013-10-22,2013.0,10.0
6871,15 Oct 2013,tt3265438,2013-10-15,2013.0,10.0
6872,,tt3265448,,,
6873,25 Aug 2013,tt3265556,2013-08-25,2013.0,8.0
6874,01 May 2014,tt3265626,2014-05-01,2014.0,5.0
6875,23 Sep 2013,tt3265756,2013-09-23,2013.0,9.0
6876,06 Jul 2013,tt3265804,2013-07-06,2013.0,7.0
6877,15 Oct 2013,tt3265826,2013-10-15,2013.0,10.0
6878,06 Jun 2013,tt3265850,2013-06-06,2013.0,6.0
6879,31 Jul 2013,tt3266242,2013-07-31,2013.0,7.0
6880,23 Sep 2013,tt3266478,2013-09-23,2013.0,9.0
6881,22 Oct 2013,tt3266490,2013-10-22,2013.0,10.0
6882,,tt3266526,,,
6883,13 Sep 2013,tt3266574,2013-09-13,2013.0,9.0
6884,07 Oct 2013,tt3266582,2013-10-07,2013.0,10.0
6885,04 Sep 2013,tt3266780,2013-09-04,2013.0,9.0
6886,,tt3267008,,,
6887,,tt3267202,,,
6888,01 Apr 2013,tt3267462,2013-04-01,2013.0,4.0
6889,22 Oct 2013,tt3267674,2013-10-22,2013.0,10.0
6890,14 Oct 2013,tt3268042,2013-10-14,2013.0,10.0
6891,16 Oct 2013,tt3268190,2013-10-16,2013.0,10.0
6892,25 Oct 2014,tt3268308,2014-10-25,2014.0,10.0
6893,27 Jun 2014,tt3268458,2014-06-27,2014.0,6.0
6894,,tt3268768,,,
6895,28 Nov 2013,tt3268828,2013-11-28,2013.0,11.0
6896,01 Jun 2014,tt3269142,2014-06-01,2014.0,6.0
6897,05 Oct 2013,tt3271036,2013-10-05,2013.0,10.0
6898,10 Apr 2013,tt3271128,2013-04-10,2013.0,4.0
6899,20 Mar 2014,tt3271344,2014-03-20,2014.0,3.0
6900,25 Sep 2013,tt3271372,2013-09-25,2013.0,9.0
6901,18 Feb 2014,tt3272918,2014-02-18,2014.0,2.0
6902,01 Jan 2013,tt3272934,2013-01-01,2013.0,1.0
6903,03 Oct 2013,tt3273218,2013-10-03,2013.0,10.0
6904,01 Jan 2014,tt3275400,2014-01-01,2014.0,1.0
6905,05 Sep 2013,tt3275616,2013-09-05,2013.0,9.0
6906,01 Aug 2014,tt3275796,2014-08-01,2014.0,8.0
6907,10 Sep 2013,tt3275998,2013-09-10,2013.0,9.0
6908,,tt3276180,,,
6909,17 Sep 2013,tt3276916,2013-09-17,2013.0,9.0
6910,,tt3277708,,,
6911,09 Sep 2013,tt3278370,2013-09-09,2013.0,9.0
6912,17 Jan 2014,tt3278420,2014-01-17,2014.0,1.0
6913,10 Mar 2014,tt3278614,2014-03-10,2014.0,3.0
6914,31 Oct 2014,tt3278662,2014-10-31,2014.0,10.0
6915,,tt3278854,,,
6916,28 Oct 2013,tt3278914,2013-10-28,2013.0,10.0
6917,18 Jul 2013,tt3278946,2013-07-18,2013.0,7.0
6918,17 Jan 2014,tt3279124,2014-01-17,2014.0,1.0
6919,19 Oct 2013,tt3279256,2013-10-19,2013.0,10.0
6920,23 Oct 2013,tt3279462,2013-10-23,2013.0,10.0
6921,21 Oct 2013,tt3279494,2013-10-21,2013.0,10.0
6922,03 Dec 2013,tt3279630,2013-12-03,2013.0,12.0
6923,10 Jul 2013,tt3279750,2013-07-10,2013.0,7.0
6924,16 Oct 2013,tt3280516,2013-10-16,2013.0,10.0
6925,,tt3280644,,,
6926,29 Oct 2013,tt3280842,2013-10-29,2013.0,10.0
6927,01 Sep 2013,tt3280862,2013-09-01,2013.0,9.0
6928,20 Oct 2013,tt3280972,2013-10-20,2013.0,10.0
6929,30 Nov 2013,tt3281074,2013-11-30,2013.0,11.0
6930,30 Aug 2013,tt3281228,2013-08-30,2013.0,8.0
6931,26 Sep 2013,tt3281276,2013-09-26,2013.0,9.0
6932,21 Oct 2013,tt3281582,2013-10-21,2013.0,10.0
6933,22 Oct 2013,tt3281646,2013-10-22,2013.0,10.0
6934,01 Dec 2013,tt3282072,2013-12-01,2013.0,12.0
6935,01 Jan 2014,tt3282142,2014-01-01,2014.0,1.0
6936,,tt3282274,,,
6937,31 Oct 2013,tt3282684,2013-10-31,2013.0,10.0
6938,02 Oct 2013,tt3283232,2013-10-02,2013.0,10.0
6939,20 May 2014,tt3284162,2014-05-20,2014.0,5.0
6940,01 Jul 2013,tt3285634,2013-07-01,2013.0,7.0
6941,01 Nov 2013,tt3286608,2013-11-01,2013.0,11.0
6942,17 Feb 2013,tt3288582,2013-02-17,2013.0,2.0
6943,01 Jan 2014,tt3288728,2014-01-01,2014.0,1.0
6944,,tt3288910,,,
6945,20 Sep 2013,tt3289024,2013-09-20,2013.0,9.0
