,imdbID,Language,Genre,Awards,Awards_won,Awards_nominated,Prime_Awards_nominated,Oscar_Awards_nominated,Golden_Globe_Awards_nominated,BAFTA_Awards_nominated,Other_Awards,Prime_Awards_won,Oscar_Awards_won,Golden_Globe_Awards_won,BAFTA_Awards_won
915,tt2452470,English,Crime; Mystery; Thriller,3 wins & 4 nominations.,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,tt2455546,English,Animation; Action; Adventure,8 nominations.,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917,tt2458910,English,Thriller,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918,tt2461132,Hindi,Action; Comedy; Crime,10 wins & 38 nominations.,10.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,tt2467020,English,Documentary; History; Mystery,2 wins.,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920,tt2467372,English,Comedy; Crime,Won 2 Golden Globes. Another 7 wins & 54 nominations.,9.0,54.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0
921,tt2473682,English; Spanish,Horror; Thriller,2 nominations.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922,tt2476176,English,Short; Comedy; Drama,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
923,tt2492366,English,Animation; Action; Adventure,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
924,tt2492738,Turkish; Kurdish,Drama,7 wins & 2 nominations.,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
925,tt2499534,English,Animation,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926,tt2505938,English,Documentary; Biography; History,2 wins & 2 nominations.,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
927,tt2511670,French,Drama,2 nominations.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
928,tt2514936,English,Short; Comedy,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929,tt2515030,English; Spanish,Crime; Drama; Romance,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930,tt2524568,French; Arabic; English,Drama,1 win & 1 nomination.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,tt2525290,English,Comedy; Crime,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,tt2525840,English,Adventure,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,tt2531282,English,Documentary,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
934,tt2536846,English,Drama,4 wins & 2 nominations.,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
935,tt2543312,English,Drama,Nominated for 1 Primetime Emmy. Another 1 win & 6 nominations.,1.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
936,tt2544182,Greek,Crime; Drama,4 wins & 7 nominations.,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937,tt2545910,English,Documentary; Western,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
938,tt2547850,English,Biography; Crime; Drama,1 win & 1 nomination.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
939,tt2551046,English,Comedy,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
940,tt2551624,Tamil,Documentary; Biography; Drama,2 nominations.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
941,tt2551654,Norwegian,Documentary,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
942,tt2553444,English,Comedy; Horror,1 win & 2 nominations.,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
943,tt2556308,Hindi,Action; Drama; Thriller,1 win & 6 nominations.,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944,tt2558556,Serbian; English,Documentary,2 wins & 2 nominations.,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945,tt2564156,English,Documentary,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,tt2571774,English,Documentary,1 win & 1 nomination.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
947,tt2573226,Italian,Comedy,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948,tt2575988,English,Comedy,Nominated for 2 Golden Globes. Another 10 wins & 46 nominations.,10.0,48.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0
949,tt2578560,English,Comedy,8 nominations.,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,tt2582426,English,Horror; Thriller,13 wins & 8 nominations.,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,tt2585808,Spanish,Drama,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
952,tt2594078,Spanish,Comedy; Horror; Thriller,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953,tt2595390,Italian,History,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
954,tt2597242,English,Horror,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955,tt2602734,English,Short; Horror; Thriller,1 win & 1 nomination.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956,tt2606806,German,Short; Comedy; Drama,4 wins & 5 nominations.,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
957,tt2608368,English,Comedy; Reality-TV,2 wins & 15 nominations.,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
958,tt2609758,English,Comedy; Drama,1 win & 6 nominations.,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,tt2613776,English,Comedy; Drama,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,tt2615726,German,Short; Biography; Fantasy,5 wins & 2 nominations.,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
961,tt2622530,English,Comedy; Drama,10 wins & 2 nominations.,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
962,tt2624636,English,Documentary; News; Sport,1 win & 4 nominations.,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
963,tt2632556,Norwegian,Drama; Thriller,2 nominations.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,tt2634238,English,,2 nominations.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
965,tt2636124,Japanese,Animation; Action; Sci-Fi,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966,tt2639254,English,Drama; Romance,2 nominations.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967,tt2645724,German,Drama,3 nominations.,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968,tt2646374,English,Comedy; Drama,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
969,tt2647544,English,Adventure; Drama; Fantasy,Nominated for 1 Primetime Emmy. Another 30 nominations.,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,tt2648204,English,Sci-Fi,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971,tt2649588,English,Drama; Mystery; Thriller,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,tt2650642,Polish; English,Drama; Thriller,4 wins & 6 nominations.,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973,tt2653264,Japanese,Drama; History,2 nominations.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974,tt2654580,English,Action; Crime; Drama,Nominated for 1 Primetime Emmy. Another 2 wins & 4 nominations.,2.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
975,tt2657242,English,Comedy,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
976,tt2658126,Hindi,Action,7 nominations.,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
977,tt2659954,English,Drama,4 nominations.,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978,tt2662822,English,Short; Drama; Mystery,1 win & 1 nomination.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
979,tt2666270,English,Comedy; Drama; Romance,1 win & 1 nomination.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980,tt2668134,Japanese,Animation; Adventure; Sci-Fi,2 wins & 2 nominations.,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
981,tt2669336,English,Sci-Fi; Thriller,18 wins & 5 nominations.,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
982,tt2670454,Thai,Drama,1 win & 5 nominations.,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,tt2672730,English,Short; Fantasy,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984,tt2674924,English,Short; Action; Drama,6 wins & 13 nominations.,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985,tt2691102,Dutch,Drama,1 win & 8 nominations.,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,tt2704656,English,Short; Comedy; Drama,4 wins.,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
987,tt2704752,English,Documentary; Adventure; History,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988,tt2704988,Hebrew,Short; Drama,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
989,tt2705602,English,Adventure; Drama; Fantasy,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990,tt2707792,English,Biography; Crime; Drama,Nominated for 4 Primetime Emmys. Another 12 nominations.,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991,tt2708258,English,Short; Comedy; Musical,2 wins & 1 nomination.,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
992,tt2711738,English; French,Crime; Drama; Mystery,4 wins & 2 nominations.,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
993,tt2712612,English,Comedy; History,Won 1 Primetime Emmy. Another 1 win & 4 nominations.,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
994,tt2714118,Portuguese,Comedy,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
995,tt2717558,Filipino; Tagalog; English,Action; Crime; Drama,20 wins & 32 nominations.,20.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,tt2717740,German,Comedy; Talk-Show,1 win & 3 nominations.,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
997,tt2724064,English,Horror; Sci-Fi,1 win & 2 nominations.,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
998,tt2734004,Portuguese,Drama; Family; Musical,9 nominations.,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999,tt2737050,French; Arabic; English,Drama,Nominated for 1 Oscar. Another 38 wins & 74 nominations.,38.0,75.0,0.0,1.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0
1000,tt2737690,English,Drama; Mystery; Romance,3 wins & 3 nominations.,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,tt2739708,French; English; Portuguese; Maya; Spanish,Action; Adventure; History,1 win & 11 nominations.,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,tt2742174,English,Comedy,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,tt2747548,English,Documentary,1 win & 1 nomination.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,tt2749298,English; German,Documentary,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,tt2751074,English,Drama,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,tt2757456,Portuguese,Drama,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,tt2760020,Persian,Drama,2 nominations.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,tt2760492,English,Documentary; Drama,2 nominations.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,tt2762738,English,Horror,19 wins & 10 nominations.,19.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,tt2764784,German; English,Drama,15 wins & 27 nominations.,15.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,tt2767040,English,Animation; Short; Comedy,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,tt2767700,German,Short,2 nominations.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013,tt2769470,English,Comedy,3 nominations.,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,tt2771372,English,Crime; Drama; Mystery,6 nominations.,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1015,tt2773126,French,Short; Drama,1 win & 1 nomination.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,tt2776888,English,Reality-TV,1 win & 2 nominations.,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,tt2787824,French,Comedy; Horror,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018,tt2788710,English; Korean,Comedy,1 win & 3 nominations.,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1019,tt2792284,Hindi,Action; Drama; Thriller,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020,tt2792326,Irish,Thriller,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021,tt2793490,English,Drama; Fantasy; Horror,6 wins & 15 nominations.,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1022,tt2797344,English; German; Spanish,Short; Action; Drama,3 wins & 5 nominations.,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1023,tt2798590,English,Documentary; Biography; Sport,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,tt2801538,Spanish,Drama; Thriller,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1025,tt2802144,English; Arabic; Swedish,Action; Adventure; Comedy,6 wins & 19 nominations.,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,tt2805096,English,Action; Crime; Drama,1 win & 4 nominations.,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1027,tt2814370,Portuguese,Comedy,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,tt2818720,English,Animation; Short; Drama,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,tt2820078,English,Comedy,5 wins & 4 nominations.,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030,tt2820336,Portuguese; French,Comedy; Drama,5 wins & 6 nominations.,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,tt2820784,English,Music,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,tt2821088,French; English,Drama; Romance,1 win & 4 nominations.,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,tt2821314,English,Documentary; History; News,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034,tt2821430,English,Drama,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,tt2827412,English,Drama,4 wins & 6 nominations.,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,tt2845786,English,Documentary,Won 5 Primetime Emmys. Another 7 wins & 23 nominations.,12.0,23.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0
1037,tt2847426,English,Short; Drama,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,tt2849004,,Animation; Short; Action,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,tt2853116,English,Action; War,2 wins & 6 nominations.,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1040,tt2854140,German,Short; Drama; Horror,6 wins & 12 nominations.,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,tt2861322,German,Short; Action; Crime,3 wins & 2 nominations.,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,tt2865618,Norwegian,Drama; Family; Sport,1 win & 3 nominations.,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,tt2871832,English,Drama; Romance,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044,tt2876114,English,Documentary,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,tt2884130,English,Documentary,2 wins & 1 nomination.,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,tt2889112,English,Drama; Family; Romance,12 wins & 10 nominations.,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,tt2893256,Spanish,Comedy; Drama,2 wins & 2 nominations.,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,tt2894546,English,Crime,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,tt2894644,Korean,Short; Action; Drama,1 win & 2 nominations.,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,tt2894668,,Short; Drama,1 win & 1 nomination.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,tt2894710,French,Short; Drama; History,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,tt2896066,Greek,Short; Drama,5 wins & 15 nominations.,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,tt2904568,English,Drama,2 nominations.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,tt2906772,Portuguese,Comedy,2 nominations.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,tt2908856,English,Comedy; Drama; Romance,1 win & 1 nomination.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,tt2909286,Bulgarian; Bulgarian,Documentary; Adventure; Comedy,4 wins & 7 nominations.,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,tt2911448,Kannada,Reality-TV,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,tt2917336,English,Horror,2 nominations.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,tt2924484,English,Documentary; Short; Biography,Won 1 Oscar. Another 2 wins & 1 nomination.,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
1060,tt2930446,English,Reality-TV,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061,tt2930604,English,Animation; Action; Adventure,4 wins & 14 nominations.,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1062,tt2931992,English,Short; Crime; Drama,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063,tt2933326,Portuguese,Comedy; Drama; Romance,20 wins & 19 nominations.,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,tt2934660,,Animation; Short; Drama,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,tt2935986,English,Comedy; Drama; Romance,6 wins & 2 nominations.,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,tt2936906,French; Spanish; Portuguese,Documentary,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067,tt2937214,German,Short; Drama; Romance,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068,tt2938310,Spanish,Short; Comedy,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069,tt2945504,Danish,Crime; Family,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1070,tt2945936,English,Short; Action; Comedy,1 win & 1 nomination.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,tt2946764,Portuguese,Drama,2 wins.,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,tt2950996,English,Action; Adventure; Horror,1 win & 4 nominations.,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073,tt2951478,English,Action; Sci-Fi; Thriller,2 wins & 3 nominations.,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,tt2952566,English,Comedy,2 wins.,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1075,tt2952602,Cantonese; Mandarin,Action; Drama,3 wins & 12 nominations.,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,tt2956940,Hebrew,Comedy; Crime; Drama,8 nominations.,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1077,tt2960144,Danish,Comedy; Drama,5 nominations.,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1078,tt2960796,English,Documentary,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1079,tt2960890,Japanese,Action; Adventure,5 nominations.,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,tt2963076,English,Action; Adventure; Sci-Fi,1 win & 1 nomination.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081,tt2963232,English,Adventure,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082,tt2963340,English,Drama,1 win & 5 nominations.,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,tt2963344,English,Drama,1 win.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,tt2967166,English,Reality-TV,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085,tt2967368,English,Comedy,1 win & 1 nomination.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,tt2974350,English; Japanese,Action; Fantasy; Sci-Fi,1 win & 1 nomination.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,tt2975578,English,Action; Horror; Sci-Fi,1 win & 4 nominations.,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1088,tt2978462,English,Drama; Family,2 nominations.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1089,tt2980706,English,Animation; Adventure; Comedy,6 nominations.,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090,tt2990558,English,Documentary,2 wins & 1 nomination.,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091,tt2992646,,Animation; Short; War,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092,tt2994904,Croatian,Comedy; Drama,2 wins & 2 nominations.,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093,tt3006576,Kannada,Comedy; Romance,2 wins & 5 nominations.,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094,tt3009336,English,Comedy,2 wins & 5 nominations.,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,tt3009444,Russian,Drama,2 wins & 3 nominations.,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096,tt3010656,Czech; English,Comedy; Music,1 win & 12 nominations.,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097,tt3012160,English,Comedy; Drama,1 win & 5 nominations.,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098,tt3012492,English,Reality-TV,1 nomination.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099,tt3012532,English,Family; Sci-Fi,3 wins & 17 nominations.,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
